index,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date,start_date_local,timezone,achievement_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,trainer,commute,manual,private,flagged,average_speed,max_speed,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,athlete_id,map_id,map_summary_polyline,start_lat,start_lng,end_lat,end_lng,state
1270,876412454,EFR with Coya ,13366.1,4488.0,4928.0,268.7,Ride,2017-02-23 00:05:59+00:00,2017-02-22 17:05:59,America/Denver,0,1,0,2,0,0,False,False,False,False,False,2.978,9.0,93.8,,,421.1,False,False,,,15989249,a879784824,qmkyHtmNbBrSeLvrA`@peBjA`SpExTvEtJdKjHcD`]rVqE`XFn\kEpB{[wCiBx@{N~Ai@j@mJhCwDDcDqGiE^yFqHc@UqEoQ|Dy@mFrN_a@jHmG{FJeLrKdIaQdFuF~XySlBdTnHc@tAoDFiI}BoOtAev@aBo[oAmBqGd@cA_MkDwEwA^mEbKsBa@_Aa`@oBcIuCqCwDdDyBxLkCuF?uHsCk@s@pMfCrHm@rD}Ax@sEaBC}CkHqDiBxFqVuOuMoB}BvEhAlKk@dPrB~KiBz\,51.51,-0.08,51.51,-0.09,Colorado
1271,876397409,Green Mountain ,14203.3,4128.0,4918.0,354.0,Ride,2017-02-22 23:41:51+00:00,2017-02-22 16:41:51,America/Denver,11,5,0,1,0,0,False,False,False,False,False,3.441,9.5,154.2,,,636.7,False,True,132.9,162.0,768408,a879770091,ep_pB{wraM_KyDuGa@mFrGaNeBeeAyByOG_NbBqEyBeEzGgCpQyOlTo\tpAwCzWkVpYaBxG^hQy@bFmMnL_F~HaGxPiHbKoAnOmKfL{Cnl@cNhg@kEdDmC~FpQaCaRtDmB|DoD`A,18.52,73.83,18.57,73.76,Colorado
1272,876365463,Afternoon Ride,11554.7,2232.0,2327.0,64.3,Ride,2017-02-22 23:41:32+00:00,2017-02-22 16:41:32,America/Denver,0,0,0,1,0,0,False,True,False,False,False,5.177,8.7,90.0,,,200.9,False,False,,,1930830,a879675586,efsqFhp{_SiAmEfKgOqCqHr^mg@BkEgKaKeiAe_BCeo@a^a@D}aBOcCoAC,39.75,-105.0,39.77,-104.95,Colorado
1273,876370987,Bike home from work,22084.2,2884.0,3314.0,107.0,Ride,2017-02-22 23:31:58+00:00,2017-02-22 16:31:58,America/Denver,6,5,0,1,0,0,False,True,False,False,False,7.657,15.7,134.5,,,388.0,False,False,,,15453860,a879670170,gmkyHdkNzA~UgL`sA`@zeBhAdRvEpUxEnJ|J~GeDb\kAT_Qgc@pK`[LnHpCQjE`Gv[heAgAd}@fAqx@xIoIgDqs@l@iX|e@qFrB_\wCiBx@qNxA]t@oKpCwEc@aDoFuC\}FoHc@UsE{RvCGcGpDaMvIsRpGuFgED,51.51,-0.08,51.5,-0.1,Colorado
1275,876465244,Going Gloveless,17920.1,5195.0,7508.0,705.0,Ride,2017-02-22 22:39:35+00:00,2017-02-22 15:39:35,America/Denver,20,5,0,7,0,0,False,False,False,False,False,3.449,9.5,131.5,,,683.1,False,True,168.4,194.0,2917257,a879727341,w}rqFvtd_Sa@uE}In@qAoAn@oGaAqTeBZeA_L_@uwAi\gA{EvG}L|@i|ESbAocF}A{{XpAstBrBgkQyvBSlpLF`d@dmF{lAPcBpA_Ar}TzYzBad@tcKu|@rjFuFbzAdAzA_@vN~Bn@IlIeFpBmCv~@PzArBTdpAL@vlAf@`NjD\Md[fOZE~D,39.75,-104.89,39.75,-104.89,Colorado
1276,876304618,Another beautiful February day!,43699.9,5514.0,5809.0,66.0,Ride,2017-02-22 21:28:03+00:00,2017-02-22 14:28:03,America/Denver,3,13,0,1,0,0,False,False,False,False,False,7.925,11.8,151.3,685.0,160.0,834.0,True,True,124.7,153.0,3357733,a879713164,gisqFj{n_SxBkBp`@ADy{AfnBKxAfBrf@EbF}ArUDt@eFrhAAvGyB|d@E`HX`@vBrJaJ|s@e~A|Ucc@nXuTpV}LfBd@u@IRaCfLgBnG{LbE~@_@aExK{WhWed@bD{Bs@kJbEg@U_a@zD_MxKgJm@kEvCoDyBy@FaEjSsRfAkJa@_HrQqCnBgK_I{QsA_RgP_o@nAmOtCaGhJ_CVzMbJdKXtQfDnDxDmAhDuF`FG|w@u~@@~FkF|LkBtKiKvRnDrGfIpAhCmCtHuQ`AiTjAuAjSIxQwG|LgAbL{HhJeCdDhBxGlQjAvSgKpe@L~YmYpOb@jUsGbSaLbE{CjE_ApJhBtVuJtEwGf\DbF~B|DbKnEdK@^x@aCzGae@yNcKQ_SyM}JmXqa@ey@gG_ZeIwEvDxJaBfJ}QdD_@pRsSlRMzEzB~@{CnDh@|EeLdJiDhLP~_@qEtAx@zIiCrB_`@ps@sCnHJbFkDwA{FhLoMhCl@jCcBs@sRrJm]dXcnAdfCqFzDVgAqAqA{FS}c@L}HxBegADqA^QlEaVOcKpBaa@@w@mBkoBNi@hcBk_@E_@oBwBjA,39.75,-104.94,39.75,-104.94,Colorado
1277,876324408,Last minute date ride,12378.5,5294.0,9199.0,458.5,Ride,2017-02-22 20:37:25+00:00,2017-02-22 13:37:25,America/Denver,0,16,2,1,0,1,False,False,False,False,False,2.338,11.7,83.5,,,441.8,False,False,,,331477,a879641843,,39.76,-105.03,39.75,-105.03,Colorado
1278,876328053,Last chance,21767.1,7769.0,11728.0,795.3,Ride,2017-02-22 20:02:33+00:00,2017-02-22 13:02:33,America/Denver,6,10,0,3,0,0,False,False,False,False,False,2.802,11.2,145.8,,,1133.1,False,False,,,189204,a879676541,}y{pF|fy~RdHsB~HhV_CdMqHlJtg@qOnMzTxHsHnm@oAlOsVpRgDpEo\bLqHnS`DM`O}FbDq@`QhJzEfvAw@`OuJly@d@|HsC`GqKfa@pCjHjL~@p{@z_AP|@`i@~VvHIjV{Md\qX`Jt@dY~FtD|M{DdHxQbGxCrSO~LyGfOjHtUqExF}K{Dm]i]q_@gXzFaDrGTpUdGzV|GnHyAlC}^~BiN{VuNnEqDgCwA_XtXqKrMm\IcXeW_HcAmi@a_AAaCebA}FeFwa@oCuIlMqPdD{Enb@e@he@w[fUaK`OmxCd@}BdTfEhLvBxs@oApwA}bCaAqHhKwp@_OsSqNqm@_sAsFgYoLqJiTehAlFwShIeD`ApPlJnKp@rStSwGeVtYdLfXiKeYnpAmyAtEjBb@lN|QV|ReGbIiKzBeM}Fc]}@vEuNhDzCP,39.63,-104.83,39.63,-104.83,Jinotega (Departamento)
1281,880651048,Morning Spin in Playa MX,22933.2,2700.0,2700.0,0.0,Ride,2017-02-26 15:17:11+00:00,2017-02-26 08:17:11,America/Denver,0,3,0,1,0,0,False,False,True,False,False,8.494,0.0,,,,,False,False,,,2906920,a879743607,cxkqFzzk_SX}UStcBfIlAN|MwIfJ\hz@taAFBttBeKlAkG~RdM~ChKeEpZjDf^{@~A`EFjh@hJn@Gbj@fDz@}Cm@@kFdFYtM?ZpEtOFNuAiEWMsf@m_@Me@}EwHKiBvHdAeCHeh@cFmDtBgBf@sDuAaNeCUoCdEgC\sHsB_h@_AJuuBgbAOw@ezDz@o@{@dWjIYjA}DkB?jAaBm@fHaGSwAvA,39.71,-104.92,39.71,-104.92,Texas
1283,880746394,Morning Ride,63731.8,8583.0,9746.0,193.0,Ride,2017-02-26 14:22:47+00:00,2017-02-26 07:22:47,America/Denver,4,4,0,1,0,0,False,False,False,False,False,7.425,13.9,142.4,1221.0,172.0,1222.0,True,True,130.2,179.0,4131059,a879587721,ov{pFtpb_S{TeG{@}VvG_PvJmCsAy_@rT{RfFeR{@qRnYsO]mX|Kim@gKm`@oGiAcw@|WyQ]wAsN{DqBarA||A`MfVaLsXxpAsyA~EhE_B`g@~CsYxSE~{@eWpLna@eLvm@\fXiYhOl@hTeInU_F`B_FmF_IlDm@tHvGXjSeObFwQg@gTzXkNW}XxKgl@cJu_@gHyBuw@`XsQ]sA{NoEsBsKte@yJhQnFlHhKy@dKuR|@iWjS@xr@uVzI`@zJba@eL|l@f@|VgYtOb@dUqKhW~KwWa@{TfYuOc@uW~Kkl@cKqa@_Hw@{v@xW{Qe@oAoN}DwBqs@ry@dLsBfHzJlDoFbOdG~LqV`BaVdTIbt@eWdHl@~J|a@cLvk@\lXwXhNb@jToFhReHdFaEcFgIzByA~IxGHfSsNfFcR_@iTxXyNa@{W~Kan@sM_b@k}@dXwQc@oAiNaEgCirAh}A`MjVaLaSHcEzpAmyAdExBZxN~RPtw@{WdGz@dK~`@eLhm@\zWaYrNd@~T{H|TyEhB{H_FkHbIXfDpFN|@|`@kKnGgGjb@hMjKhQbB,39.63,-104.88,39.63,-104.88,Tennessee
1287,879795468,ITT w/ the Wolfpack,27155.4,2657.0,2657.0,157.0,Ride,2017-02-26 01:40:24+00:00,2017-02-26 07:10:24,Asia/Kolkata,0,8,2,3,0,2,False,False,False,False,False,10.22,14.0,226.8,,,602.6,False,True,163.5,172.0,416297,a879538488,wfsqFh_z_SfYjd@cb@jh@rRhz@@xyC{J|UFdhCgJnGb@dvKeEhJNlb@_g@tAp@f|ClCdUcBfh@eEjUyQ|FoGzQ~PzuAdEpz@pg@~m@|B|H{EvQlHcShOwD|h@_f@pDa_@zR}^dLvFta@kC|HaFf@rUhIzGo@|QjTxIji@DrbA{_@bd@kDbZpEbd@qHxOcMzdA_WpRzItFdUbe@uFOhKrTnCnIgEpFfKbPbBlb@sWaGoEpNySyCmPrEfChIwG`b@qCxoBpAbMmXdO_KlHhDhG~PzFySxM{M~@gPrWsIhJ`IhMi@hCuT~EqE`Q~QlW{D\{F|]eDdByJaJ_J]{HlU[rCcL{CuOrAcGlc@oXtCvT~i@xH|NcYpMcEdEkR|TcJxDeWfO`E`_@oRlP[hGe`@~Ie@tMuZrF_CdEq^|EaH{A{NuK{NaCaZ_Os\|Ge{@kJi|@bGqi@fTiVfEsQ{u@yZyo@a@MyoBcc@kq@{}F__CosFiIqGqNFktAgAcXuD_CX}o@yV_SyI^gAeFfBaU{B_OYodDmjEg@qPxFqu@_EuGrA}FlPai@ToEvDiUIp@}CcHn]qw@~mAqzAx`A}UyAgC|DmQoUoJxKlIoNy[sd@,39.75,-105.0,39.76,-104.99,Colorado
1288,879784824,"Zwift - London, UK 02/25/2017-I almost threw up on that one.  2nd Place Womens",15416.9,1706.0,1706.0,212.0,VirtualRide,2017-02-26 01:33:04+00:00,2017-02-25 18:33:04,America/Denver,43,402,9,12,0,4,False,False,False,False,False,9.037,21.9,232.9,386.0,237.0,397.4,True,False,,,7343574,a879411245,}~kyHjxM`QrDpAv_@oLhxAvBnxBhIj[zMfL}B`_@je@uE~BzlAqIfIuAxy@n@}}@u[oeAsIiFeLme@jUff@nkAmMvBa\uCmBt@yMbH}VmGoETeGsHg@GgEwQtD}@yFhN_`@vHgHeT`LhPqX`Y{SfB~StKgF_CsZL_nAcBoEcHZ}EmSqKtKcAo_@uG_OkHbReCcPuCu@w@`MhCxIiCxEeOsLwBvF_W}OeMaBqBhErC|j@mLvtAx@loBlHhb@tPjQmCj^ve@cE|BrmAoIfHaBvy@t@k~@o[ydAuIyFcL}d@jUbf@vkAwMnBa\uCmAt@uN`H}VuGyEXyFqHe@OkEuRxC`DuTfRu[aT~K~IoP~^kZpBxSpI}@DudBcB_NmIQwEkSgL~JoAcb@wFyKgI~QkBsOcD}@s@jLjClIgCrFeOqLuBvFwWePqL{AqBdEpCdk@cL`rAl@rpB`Hnb@jQbSuCt]ze@{D~B|lAsIbIuAvy@j@o~@m[}dAyIoFaLwe@fUpf@z[}G,51.51,-0.08,51.5,-0.13,Nevada
1289,879770091,Ride to ITT,11449.2,1414.0,1931.0,79.0,Ride,2017-02-26 00:58:33+00:00,2017-02-26 06:28:33,Asia/Kolkata,3,1,0,1,0,0,False,False,False,False,False,8.097,11.9,135.0,,,190.9,False,True,137.2,168.0,7343574,a879271683,wmkyHnpNjBzPoLpvAh@raBrAdTjEjT|EnJ|JzGmDf\cAPaQgc@rK`[LnHxCObE~Fb[lcAChO,51.51,-0.08,51.5,-0.14,Florida
1291,879670170,No free time,11802.9,1509.0,1509.0,108.0,VirtualRide,2017-02-25 22:31:14+00:00,2017-02-25 15:31:14,America/Denver,6,1,0,14,0,0,False,False,False,False,False,7.822,15.1,177.3,277.0,178.0,267.5,True,False,,,15989249,a879212893,_culFlzj~R??,38.94,-104.75,38.94,-104.75,Massachusetts
1292,879696677,Morning Spin,48280.4,5400.0,5400.0,0.0,Ride,2017-02-25 22:01:03+00:00,2017-02-25 15:01:03,America/Denver,0,5,0,1,0,0,False,False,True,False,False,8.941,0.0,,,,,False,False,,,5724261,a879187883,m~kyHpxMtMpA`BrBg@zQnBzOcLtpA^|gBnAlSjE~SzEtJfKxHgDd[mA^aQec@tKf[FdHpCSfExFv[~dA_A|}@fAwx@vIwHeDgs@h@uX}Nk@{ThGaCiByPac@xK|[DvGpCQhEzF|[|eA{@z|@z@qx@vI_IeDct@b@kX_QEoRzFaCgB}Pgc@vKr[JhHpCSfE|Fr[xdAy@~}@`A{x@xImIiD{s@f@wWiN_@gUhGcCmB{Poc@vCjK,51.51,-0.08,51.51,-0.12,Texas
1293,879727341,I miss my global warming from last Tuesday.  Still nice to be outside though.,71371.2,8894.0,9139.0,310.0,Ride,2017-02-25 21:38:48+00:00,2017-02-25 14:38:48,America/Denver,1,12,0,1,0,0,False,False,False,False,False,8.025,14.4,247.6,740.0,267.0,2201.8,True,True,138.6,167.0,5724261,a879135650,gjkyHx|NsC~f@qGbm@XxhBjAzRvEhUxEnJ`KjHiDr[mAT_Q_d@rK|[TvH|CInGnM,51.51,-0.08,51.51,-0.13,California
1294,879713164,Cc clockwise - 4-layer ride,49497.6,7752.0,9067.0,247.6,Ride,2017-02-25 21:23:42+00:00,2017-02-25 14:23:42,America/Denver,16,0,0,1,0,0,False,False,False,False,False,6.385,13.5,110.2,,,854.3,False,False,,,1930830,a879675530,gxuqFj|p_Sh@z~AfVv@Cxv@rsAxlB}Vx_@nI~NmNdSx@fCs@jA,39.77,-104.95,39.75,-105.0,California
1295,879641843,Drop zone ,25474.4,3901.0,3901.0,0.0,Ride,2017-02-25 21:15:59+00:00,2017-02-25 16:15:59,America/New_York,0,9,0,1,0,0,False,False,False,False,False,6.53,7.4,147.4,240.0,150.0,574.9,True,True,135.7,165.0,7212156,a879281823,olkyHhfN`Aj[cLhrAp@tlBjH|c@~P~QsC`^ze@yD~BzlAsI|HeBny@z@a~@o[ceAsIaFgLme@dU|e@be@uE~B|lAsIbIaAhy@Zw}@o[_eAyIqFeLke@pStb@dDq[_R{S_Hii@_@odBfLwsAqB_Pn@ab@rOfAlVtOnBwFlNvLvCiFmCcIp@{LfDf@tBdPrCwMzDcC~FjN|@l_@rLyJdE|RtIX`BvM}@hdA|B`[uKfFkBcTu_@|ZoI`QzKqKdGBgRxY_DtTtQeD|AfEsA_E_RlDnCuTtRyZuSvLpIwR~^iZrB|SpK}E{BgZ?ipAsJyBoFwScK|KiAc`@cGiNoI|QuBgPsCo@w@pLjCvIsCjFyNsLuBvF_W}O_MeB{BdEpC~k@gLjsA^fgBzGjh@`RfTiDv[mS}b@|Krd@|ItFv[~dA_Az}@fAiy@tIqHaCcmAad@bHf]fiAy@p}@|@cy@xI_IeCamAud@pFwT}f@~Khe@`JtFp[zdA{@v}@`Agy@vIqHyBmmA`f@sFlBo[qCyAr@_OfHoUuGwFRgGyHeBdIfBa@tFzGvFgH|Us@tNvCtAkC`]{jAjMeUkg@`Lve@|IrFp[rdA{@x}@|@}x@xI}HyBmmA`f@wFlBi[uCmBv@cNfHwTuCgE,51.51,-0.08,51.49,-0.11,Tennessee
1299,879633809,Inspired Training Center - 3 x 15 min Tempo Z3 - TT/Tri Efforts,40820.0,4917.0,4917.0,0.0,Ride,2017-02-25 20:15:03+00:00,2017-02-25 13:15:03,America/Denver,0,15,0,1,0,0,True,False,False,False,False,8.302,14.4,143.0,372.0,156.0,703.0,True,True,156.5,179.0,15989249,a878527027,cculF~zj~RA@,38.94,-104.75,38.94,-104.75,Florida
1300,879743607,Parts run with a Corvus espresso to finish build out of 1968 Frejus with Campy Nuevo Record components ,22318.3,5388.0,16687.0,93.9,Ride,2017-02-25 19:59:25+00:00,2017-02-25 12:59:25,America/Denver,1,1,0,1,0,3,False,True,False,False,False,4.142,10.3,156.9,,,845.5,False,False,,,3953459,a878493824,smkyH~nNfBlRgLrsAt@jlBbHxb@xDtHlK|HyCr]hVoFrNl@i@vXhD|s@sI|HeAjy@m@{BnA{y@q[oeAwDsF}CJOsHwKa\vQzc@xBlAhSgGdZA~[oEpBa\uCoAt@{NbB}@f@aJjCaED}CmGaEXaGuHi@MiEqQxDy@sFpNu`@jHmGoFDuLbKxPmXrXsSpBdTvHg@rA}D?cI{BwNCyYxA_\cBg[gAiB}G^s@_LeEwFgGtKmBLcAeEMsZeBsHeDgDiDrCoClMgCuGHuGuCm@u@bMhCjIo@nD_Bt@mE_BKeDeHmDoBxFuVyOwNmAoAjDfApKi@fPnBzOgLbsAh@pfA,51.51,-0.08,51.51,-0.11,England
1302,879605304,ITC - Z1-2 Recovery Ride w Single Leg Drills - Coach Drew,5534.0,1300.0,1300.0,0.0,Ride,2017-02-25 19:27:19+00:00,2017-02-25 12:27:19,America/Denver,0,6,0,1,0,0,True,False,False,False,False,4.257,7.9,69.7,160.0,88.0,90.6,True,True,115.5,138.0,4131059,a878479756,cnhpFxyy_SjB`@,39.53,-105.0,39.53,-105.0,New York
1303,879587721,Lunch Ride,59669.8,7214.0,7569.0,338.0,Ride,2017-02-25 19:10:22+00:00,2017-02-25 12:10:22,America/Denver,44,16,1,2,0,0,False,False,False,False,False,8.271,14.9,162.0,1211.0,191.0,1168.5,True,True,128.0,155.0,1071717,a878039035,yzkyHr}MhBcBfIxAUhStBtLiL`uAh@jkBlAvO|E|TfE~H~JnHeDh[iA`@gQ}c@nKh[VbIhC[pElGl[hdAw@b~@|@mx@xIcIiDst@l@gWaOo@oTfG_C}A}Pkd@lKh\JhHvCM`EtF~[xeAiA`}@hAsx@xIiIgDks@d@kXyOW{S|FwB{AcQuc@xK`\DxGbDC`E`Gp[|dAcAj}@bAux@xIoIiDws@f@_XmOSgT|FwBwAaQad@vKb\JhHtCSfEbGn[ndA_A~}@dAyx@xIeIgDit@b@yWmPG}R|FgCqByPsc@pKz[NpHvCK`EtFt[beAy@z}@bAmy@tIkHgD{s@d@oX_PKuSzFuB{AaQed@vKl\DxGbD?~D`Gn[pdA}@x}@`Ayx@xIyHgDus@`@}XwPC}RrFyBeBwPqb@rKb[DzG`D?dE`Gj[jdAaA~}@x@uf@,51.51,-0.08,51.5,-0.14,New York
1309,879605153,Inspired Training Center - 3 x 15 min Tempo Z3 - TT/Tri Efforts,52630.1,6268.0,6268.0,0.0,Ride,2017-02-25 17:36:32+00:00,2017-02-25 10:36:32,America/Denver,0,7,0,1,0,0,True,False,False,False,False,8.397,15.9,140.3,304.0,153.0,879.6,True,True,126.8,175.0,11614444,a877933398,gxlqFhlm_SK@,39.72,-104.93,39.72,-104.93,British Columbia
1310,879450591,Acrodectes - TrainerRoad,48511.8,5400.0,5400.0,0.0,Ride,2017-02-25 17:14:27+00:00,2017-02-25 10:14:27,America/Denver,0,20,3,1,0,1,True,False,False,False,False,8.984,12.1,188.9,425.0,227.0,1020.2,True,True,132.5,156.0,645810,a877918104,slkyH|gNg@hHnBlPmLptAd@xbBnAzSlEnTvErJfKjHaDt[sA\_Qkc@rKh[HdH`DAzDrFt[~dAw@z}@`Aiy@tIkHiDau@h@yVcOa@wT|FoDaEcO}`@tKf\HhHvCOdE`Gt[beA{@p}@|@wx@xIeIiDqt@h@aWeP_@uSzFcDwDqOaa@pKr[PxHzCQ`E`Gv[jeAeAb}@fAmy@tIcHgDet@d@iXwPI_SrFuByAaQad@tK`\FbH`DAdEfGl[tdAw@p}@x@sx@xI}HcDks@`@gYaPIgS~FaCcBaQkc@xKv[JfHpCUhEdGr[~dAcAj}@fAay@vIsHgDqs@f@qXaPUuS~FyBaB}Pad@tKh\D|GtCGnEjGl[hdA{@`~@bAay@vIoHiDau@h@}ViOc@gTbG{ByAaQmd@vKz\FxGvCOfEdGp[pdA_Ax}@bA_y@vIqHiDau@j@wVuLq@wMhC~UmD,51.51,-0.08,51.5,-0.13,California
1314,879271683,"Zwift - London, UK 02/25/2017",6009.7,654.0,654.0,28.0,VirtualRide,2017-02-25 16:16:28+00:00,2017-02-25 09:16:28,America/Denver,3,1,0,30,0,0,False,False,False,False,False,9.189,16.1,191.4,683.0,227.0,125.2,True,True,115.5,178.0,5724261,a877885528,_{kyH|}MhBmBrIxAYlSrBvLmLnvAd@hgBpAvQ|DvRbFjKhKvHkDn[oAN}Psc@vKx[JjHtCMpEpGb[bdAs@z}@z@sx@zIwIgD_s@h@iX}O]aTzFuByA}Psc@tKz[D|GrCIhExFt[|dA_A~}@hA_y@vI}HeDir@`@}YkQI_RzFeCcB}Pmc@nKf[RxHrCOlEjGl[ldAaAv}@fA}x@tIuHeDus@`@_YsP?{RzF_CeByP_d@vKr\DvG|CE|DpF|[zeAiA||@hAyx@vIeIgDws@b@kXqPG}RzF}B}A}Pmc@tKr[DtGbDFxDpFp[ldAy@l~@dAcy@vIyHgDat@f@}WuPQuR`GcC}AaQid@pKz[PrHtCMdE|Fx[neA{@`}@z@ay@vIyHiD{t@d@oWqPCyR`G}ByAcQ_d@tKv[HhHpCOlE`Gz[peAcAb}@`Aey@vI_IsAiX,51.51,-0.08,51.5,-0.13,Pennsylvania
1316,879293702,Ss Trainer for omloop het neiuwsblad,0.0,3130.0,3130.0,0.0,Ride,2017-02-25 15:43:04+00:00,2017-02-25 10:43:04,America/New_York,0,2,0,1,0,0,True,False,False,False,False,0.0,0.0,0.0,,,,False,True,153.7,181.0,21720,a877891961,{zkyHf~MbBwBtI`B[`StBdLmLvuAh@liBnAbQzEzT|D`InKzHeDf[qA\aQqc@xK~[LdHpCWfEbGt[feAcAh}@hAay@tIaIkDet@h@oWwOYyS`GcCgBuPad@nKr\LjHxCSjEnGh[bdA{@|}@bAay@vI{HiDos@f@kXyO_@ySfGaCgB{Poc@rKn[RxHhCYrEnGp[|dAy@f}@|@_y@tIyHgDet@b@iXmOMkT`GuByA{Pcd@nKx[PxHxCOhEjGh[ddAy@`~@bA_y@vIkIiDos@d@kXsPOyRdGeCeB{Pic@rKh[NpHzCK`E~Ft[beAgAd}@fAox@zIkIgD_s@d@{XwPOyRzF}B_BaQqc@tKp[LlHnCSjEbGp[rdA_A|}@dAqx@zImIkDws@h@gXsOQeT|FuByAaQ{c@nKn[PvHtCOdEzFt[~dAaAt}@hAiy@tIoHgD{s@d@aX}OUuSzF}BcB}Puc@vK~[HdHtCOfEbGr[pdA,51.51,-0.08,51.5,-0.14,Michigan
1317,879212893,Level 1 recovery- 5% resistance 100rpm with 115 rpm intervals,32205.4,2139.0,2139.0,0.0,Ride,2017-02-25 15:10:38+00:00,2017-02-25 08:10:38,America/Denver,0,399,7,1,0,8,False,False,False,False,False,15.056,18.8,108.3,472.0,112.0,231.6,True,False,,,15989249,a877545253,_culF|zj~R?E,38.94,-104.75,38.94,-104.75,England
1319,879135650,"Zwift - London, UK 02/25/2017",4851.0,556.0,556.0,30.0,VirtualRide,2017-02-25 14:47:04+00:00,2017-02-25 07:47:04,America/Denver,0,15,0,45,0,0,False,False,False,False,False,8.725,14.3,203.6,608.0,208.0,113.2,True,True,108.7,128.0,1930830,a877524282,mesqFrl{_S_AcAhFuJqD}Fvc@sp@kI}FyOeZqz@alAEacBeEuIa@aNkNKQsUoIyB,39.75,-105.0,39.77,-104.95,California
1320,879675530,Morning Ride,6065.3,779.0,779.0,8.0,Ride,2017-02-25 14:37:53+00:00,2017-02-25 07:37:53,America/Denver,0,1,0,1,0,0,False,False,False,False,False,7.786,10.3,98.9,,,77.1,False,False,,,473323,a877535105,szkyH|wMvL|Da@rRrBnLeL~sAj@tmBvGlc@nEbJfKpHeDj[kAd@eQad@xKb\D`H~CIxDnFz[|eA{@b}@`Asx@vIuIiD_t@d@uWyPMsRzF}ByAeQ_d@rKn[PxHvCS`EzFr[xdA{@|}@~@sx@xI{HeDct@b@yXePAoSxFsB{AcQoc@pKb[PxHvCO`EzFr[xdA_Ax}@fA_y@vIuHgDkt@d@{WwQE{QrFuBwAeQed@xKn\FzGrCQfE~Fx[jeAcAj}@bA{x@xI{HcDgs@^cYuPG{RvF}BcB}Pkc@xK~[H~G|CIxDpFt[xdA}@rq@,51.51,-0.08,51.5,-0.15,California
1323,879281823,ISLAGIATT means hard,64618.2,7816.0,7816.0,507.0,VirtualRide,2017-02-25 14:20:18+00:00,2017-02-25 07:20:18,America/Denver,71,17,4,10,0,0,False,False,False,False,False,8.267,22.4,153.7,277.0,172.0,1201.3,True,True,127.1,155.0,111749,a877531119,ylkyH|hNa@hGnBnQgL`rA`@jeBlAbS~EjU~DbIpKhIeD`[uAX}Pgc@pK`[PxHtCUbE~Fr[vdAy@`~@`Aky@vIuHeDsr@d@}XcQWaRrHl]jiA_Ah}@`Aiy@tImHgDos@d@wXaRAaQpHj]biAeAj}@hAmy@tIwHgDis@f@kX_REeQtHl]liAgAz|@fAey@vI}HgDks@d@eXoO[aT~FcCkByPkc@xKd\H`HtCQ`EvFv[`eA_Az}@`A{x@zI_ImBqa@,51.51,-0.08,51.5,-0.13,California
1327,879023426,Morning Ride,6.5,0.0,1570.0,0.0,Ride,2017-02-25 13:08:26+00:00,2017-02-25 06:08:26,America/Denver,0,3,0,1,0,0,False,False,False,False,False,0.0,0.0,0.0,193.0,4.0,0.0,True,False,,,104852,a877503591,oyhrFtow_S}AaKH}GxJFhDmB|s@PJgG]~FqIEz@cL~h@MhLoWjBeAbE_StKaP?qo@eA{AKcODeWzA{LvOeHhDrHvIs@rOaG~a@vDf@db@qBv[pCvSvXbx@rCfd@YlLhCn@nH~SfHnLRjIcBnCoC`S`Dt\tFbFrEnPlErCjAlOjEr@pE|NgF@b@jKrKnRVxoCnvIO,39.86,-104.98,39.76,-105.04,Oregon
1330,878549473,Riding while at work,44739.9,5887.0,5887.0,0.0,Ride,2017-02-25 02:22:45+00:00,2017-02-24 19:22:45,America/Denver,0,418,6,1,0,3,False,False,True,False,False,7.6,0.0,,,,,False,False,,,4131059,a877452717,oeqqFlay_SiDVj@bCbLdKaCfGjDbElBdMcSdKyQf@_H`C{`@nh@{DdBx[~f@t^|BpI~CLtBrWpHbWqDlXp@dKsCvAgAKsCpCqAlUs@jGsLjGaU~Xq]zAb@~LmOxh@uPt{AEr@sM|GSj@fBtBeA`IlOvf@rHbG_D|ImQ~FrAxPmExEhFjJc@rUnHrBdDjFnU~E|E~]a@|H}Fc@yCxH[nMzNjHpBLrDrF^fHbHpCiAt@|JnJpUlN~FlOFNrFjH}@lWfCrMbL`HbAzDkDxH}O|EDd@}DvNzFfNbSzEg@dMwIzN|DjXfQfJnUhDxClHYlNwIl[nFh[_@nNpDvCbEfBtJpEnCrJaApDmH~Eq@tXbYdIk@tDsG~DeA,39.74,-104.99,39.58,-105.03,British Columbia
